university_id;program_id;course_start_date;students_number;university_name;university_created_date;program_title;program_category;faculty_id;faculty_info
209;318;09/09/2024;3639;Sanchez-Peterson;17/12/2021;Bacharelado em Geografia Avançada;Humanas;48; Escola Superior de Comunicação e Marketing Vanguarda 
209;318;09/09/2024;3639;Sanchez-Peterson;17/12/2021;Bacharelado em Geografia Avançada;Humanas;112; Instituto Superior de Música Integração 
336;621;14/07/2025;4503;Roberson-Leonard;09/01/2023;Gestão em Inteligência Artificial;Tecnologia;16; Centro de Estudos de Agronegócio Fronteiras 
336;621;14/07/2025;4503;Roberson-Leonard;09/01/2023;Gestão em Inteligência Artificial;Tecnologia;133; Faculdade de Tecnologia da Informação União 
336;621;14/07/2025;4503;Roberson-Leonard;09/01/2023;Gestão em Inteligência Artificial;Tecnologia;199; Instituto Superior de Ciências Humanas Excelência 
453;750;08/02/2025;759;Wiggins-Johnson;17/08/2024;Design de Interiores Aplicada;Artes e Design;;
194;790;22/10/2022;1205;Jimenez and Sons;27/01/2026;Artes em Gráfico;Artes e Design;;
494;882;25/06/2022;1237;Riggs Group;16/08/2022;Bacharelado em Letras Moderna;Humanas;;
103;725;21/08/2025;4919;Campbell-Lynch;12/05/2021;Consultoria em Recursos Humanos Sustentável;Negócios;179; Instituto Superior de Ciências Humanas União 
301;672;02/12/2024;846;Clay Inc;17/12/2024;Gestão em Nuvem Moderna;Tecnologia;70; Faculdade de Direito e Relações Internacionais Inovação 
216;936;08/10/2020;1425;Scott, Cannon and Baker;22/06/2021;Estudos de Pedagogia;Humanas;;
138;722;08/06/2025;737;Sanchez-Chen;17/07/2022;Ciências de Sociologia Moderna;Humanas;;
342;333;07/06/2020;2414;Williams Group;13/03/2025;Artes em Fotografia Avançada;Artes e Design;;
330;471;23/05/2023;3708;Dougherty, Garcia and Day;10/05/2023;Bacharelado em História Contemporânea Estratégica;Humanas;;
118;421;23/01/2025;1032;Baldwin-Gamble;22/08/2022;Tecnologia em Enfermagem Estratégica;Saúde;;
492;546;08/10/2020;316;Gomez Group;30/11/2024;Administração de Recursos Humanos Moderna;Negócios;;
481;502;14/05/2025;2574;Ross-Lewis;28/03/2023;Comunicação de Moda Aplicada;Artes e Design;;
386;524;09/04/2022;2426;Conway-Woodard;02/10/2025;Gestão de Projetos Digital;Negócios;41; Faculdade de Gastronomia Luz do Conhecimento 
353;445;12/03/2025;4107;Dorsey, Garner and Huffman;05/10/2021;Especialização em Nutrição Digital;Saúde;;
222;955;11/10/2020;830;Stafford-Rodgers;29/07/2021;Desenvolvimento de Nuvem Digital;Tecnologia;;
24;468;24/11/2023;2421;Erickson Inc;14/11/2024;Artes em Audiovisual;Artes e Design;;
428;689;08/01/2022;964;Franklin and Sons;17/06/2021;Produção de Gráfico Avançada;Artes e Design;;
4;17;30/12/2021;3741;Flores, Compton and Jones;02/12/2021;Gestão de Agronegócio Sustentável;Negócios;194; Faculdade de Ciências Humanas Integração 
307;189;21/08/2022;4123;Smith-Carter;05/10/2025;MBA em Empresas Integrada;Negócios;;
318;147;17/07/2022;3115;Avery and Sons;06/05/2023;Estudos de Sociologia Moderna;Humanas;105; Escola Superior de Gestão e Negócios Excelência 
318;147;17/07/2022;3115;Avery and Sons;06/05/2023;Estudos de Sociologia Moderna;Humanas;187; Faculdade de Psicologia Aplicada União 
60;557;09/03/2025;3884;Brown, Cunningham and Gonzalez;24/09/2022;Comunicação de Multimídia Digital;Artes e Design;166; Centro de Estudos de Comunicação e Marketing Aliança 
91;627;07/12/2024;767;Washington-Evans;24/08/2024;Tecnologia em Fisioterapia Integrada;Saúde;;
489;477;24/08/2021;2583;Murray, Long and Baker;24/03/2022;MBA em Marketing Digital Avançada;Negócios;26; Faculdade de Logística Aliança 
489;477;24/08/2021;2583;Murray, Long and Baker;24/03/2022;MBA em Marketing Digital Avançada;Negócios;120; Instituto Superior de Ciências Médicas Tradição 
489;477;24/08/2021;2583;Murray, Long and Baker;24/03/2022;MBA em Marketing Digital Avançada;Negócios;163; Escola Superior de Comunicação e Marketing Progresso 
232;759;05/07/2021;4686;Lee, Alvarez and Davis;28/03/2022;Especialização em Gerontologia Aplicada;Saúde;;
475;631;01/04/2020;1389;Choi-Rivera;22/12/2025;Tecnologia em Gerontologia Avançada;Saúde;;
4;730;06/05/2020;4495;Flores, Compton and Jones;02/12/2021;MBA em Empresas Aplicada;Negócios;194; Faculdade de Ciências Humanas Integração 
497;781;22/04/2024;3272;Black LLC;15/02/2024;Consultoria em Projetos Digital;Negócios;24; Instituto Superior de Engenharia e Arquitetura Saber Vivo 
497;781;22/04/2024;3272;Black LLC;15/02/2024;Consultoria em Projetos Digital;Negócios;82; Faculdade de Direito e Relações Internacionais Integração 
481;561;07/01/2026;3705;Ross-Lewis;28/03/2023;Design de Interiores Integrada;Artes e Design;;
282;982;19/09/2022;1060;Ross, Walker and Gordon;28/01/2022;Gestão de Services de Nutrição;Saúde;75; Escola Superior de Engenharia e Arquitetura do Amanhã 
384;550;21/09/2024;927;Willis, Pham and Ponce;11/06/2021;Bacharelado em Direito Civil Integrada;Humanas;;
9;997;01/12/2021;4954;Holland Group;29/01/2023;Logística de Projetos Avançada;Negócios;79; Faculdade de Psicologia Aplicada Tradição 
163;746;20/08/2024;1448;Miller-Jackson;11/05/2024;Gestão de Services de Fisioterapia e Inovação;Saúde;;
44;761;24/12/2021;4670;Hall-Jensen;14/10/2023;Sistemas de Jogos Digitais Aplicada;Tecnologia;93; Faculdade de Astronomia Progresso 
48;545;24/04/2024;3353;Wagner-Ortiz;01/11/2021;Ciências de Direito Civil Integrada;Humanas;;
209;135;20/06/2020;1859;Sanchez-Peterson;17/12/2021;Gestão de Inovação Integrada;Negócios;48; Escola Superior de Comunicação e Marketing Vanguarda 
209;135;20/06/2020;1859;Sanchez-Peterson;17/12/2021;Gestão de Inovação Integrada;Negócios;112; Instituto Superior de Música Integração 
334;263;23/02/2021;3931;Moore-Parker;17/10/2023;Tecnologia em Enfermagem Moderna;Saúde;114; Instituto Superior de Logística Excelência 
429;182;11/05/2021;3114;Spence, Hunt and Huynh;23/12/2023;Tecnologia em Fisioterapia Digital;Saúde;61; Escola Superior de Tecnologia da Informação Progresso 
302;85;20/01/2020;4079;Alexander Inc;20/10/2021;Desenvolvimento de Redes Digital;Tecnologia;;
98;370;24/09/2025;1988;Morrison, Duran and Smith;07/07/2024;Consultoria em Recursos Humanos Estratégica;Negócios;;
104;860;06/04/2022;2431;Jones-Nelson;20/10/2023;Design de Audiovisual Aplicada;Artes e Design;;
150;821;10/02/2025;2474;Guzman and Sons;26/07/2023;Desenvolvimento de Nuvem Sustentável;Tecnologia;;
201;632;19/12/2022;2683;Lawson and Sons;02/02/2023;Ciências de Letras Avançada;Humanas;;
337;991;05/03/2021;1798;Rice LLC;22/02/2023;Desenvolvimento de Dados Integrada;Tecnologia;;
231;35;14/11/2022;1556;Brewer, Pham and French;20/07/2025;Bacharelado em História Contemporânea Avançada;Humanas;182; Centro de Estudos de Gastronomia Tradição 
210;44;10/07/2022;1115;Stafford, Shannon and Smith;21/05/2024;Especialização em Gerontologia e Inovação;Saúde;130; Instituto Superior de Engenharia e Arquitetura Horizonte 
56;129;07/12/2021;1385;Reed, Lewis and Franklin;07/01/2022;Tecnologia em Biomedicina e Inovação;Saúde;73; Centro de Estudos de Tecnologia da Informação do Amanhã 
56;129;07/12/2021;1385;Reed, Lewis and Franklin;07/01/2022;Tecnologia em Biomedicina e Inovação;Saúde;147; Centro de Estudos de Ciências Médicas Luz do Conhecimento 
472;373;17/04/2022;2304;Mercado Inc;14/05/2021;Design de Animação e Inovação;Artes e Design;;
107;306;24/08/2023;2410;Larson, Jones and Maxwell;03/03/2023;Gestão de Services de Nutrição Sustentável;Saúde;50; Escola Superior de Engenharia e Arquitetura Excelência 
64;119;19/01/2023;1846;Riley and Sons;11/01/2024;Tecnologia em Biomedicina Avançada;Saúde;;
123;270;25/09/2021;3433;Wallace-Williams;19/06/2023;Sistemas de Redes e Inovação;Tecnologia;;
45;401;29/02/2020;1136;Ellis-Williams;09/05/2023;Especialização em Gerontologia Avançada;Saúde;38; Centro de Estudos de Logística Horizonte 
63;403;21/10/2022;3472;Fletcher-Robinson;11/02/2026;Logística de Finanças Integrada;Negócios;;
486;155;11/11/2021;1548;Garza Group;12/08/2024;Bacharelado em Direito Civil Aplicada;Humanas;;
265;430;18/05/2022;2409;Johnson LLC;27/04/2025;Comunicação de Fotografia Integrada;Artes e Design;;
132;250;12/03/2020;1873;Nicholson-Singleton;09/05/2023;Análise de Inteligência Artificial Sustentável;Tecnologia;;
299;952;10/11/2021;3557;Johnson, Patterson and Patel;13/12/2025;Estudos de Relações Internacionais Estratégica;Humanas;;
166;875;06/09/2021;2211;White LLC;28/01/2022;Bacharelado em Pedagogia Moderna;Humanas;;
258;291;02/02/2021;4867;Obrien PLC;26/08/2021;Desenvolvimento de Blockchain;Tecnologia;;
13;621;13/07/2024;3456;Mack-Freeman;02/06/2023;Gestão em Inteligência Artificial;Tecnologia;;
362;659;06/10/2024;602;Powell-Simmons;24/03/2022;Engenharia de TI Estratégica;Tecnologia;153; Instituto Superior de Ciências Médicas Saber Vivo 
461;946;17/04/2025;2400;Martin Inc;10/02/2026;Licenciatura em Direito Civil Moderna;Humanas;;
330;53;23/05/2022;1204;Dougherty, Garcia and Day;10/05/2023;Análise de Cibersegurança e Inovação;Tecnologia;;
108;230;07/07/2024;306;Fields-Lewis;16/01/2022;Design de Interiores Sustentável;Artes e Design;;
258;659;03/07/2020;139;Obrien PLC;26/08/2021;Engenharia de TI Estratégica;Tecnologia;;
83;153;30/12/2022;276;Watson-Lewis;09/05/2021;Design de Gráfico e Inovação;Artes e Design;;
1;101;06/06/2024;3276;Thompson-Townsend;30/04/2022;Ciências de Geografia Estratégica;Humanas;;
279;225;03/11/2025;441;Williams, White and Melton;06/04/2023;Análise de Jogos Digitais Integrada;Tecnologia;;
481;128;26/01/2024;3449;Ross-Lewis;28/03/2023;Administração de Comércio Exterior Avançada;Negócios;;
395;846;07/07/2025;1200;Flores, Wright and Franklin;09/07/2024;Estudos de Pedagogia Digital;Humanas;34; Centro de Estudos de Gestão e Negócios Inovação 
359;831;19/09/2021;2490;Hunt PLC;06/05/2021;Especialização em Nutrição Estratégica;Saúde;;
461;148;20/09/2020;2527;Martin Inc;10/02/2026;Estudos de Pedagogia e Inovação;Humanas;;
345;401;10/10/2025;324;Ryan-Hartman;15/03/2025;Especialização em Gerontologia Avançada;Saúde;;
129;326;02/07/2020;2467;Hernandez, Jones and Smith;25/07/2023;Consultoria em Empresas Avançada;Negócios;124; Escola Superior de Gastronomia Horizonte 
227;252;09/10/2023;3387;Sullivan LLC;07/06/2023;Administração de Recursos Humanos Sustentável;Negócios;;
354;516;15/06/2020;378;Fitzpatrick, Cervantes and Watkins;17/09/2024;Artes em Publicidade Integrada;Artes e Design;;
350;525;18/08/2024;3708;Holland LLC;18/02/2024;Estudos de Filosofia Estratégica;Humanas;103; Escola Superior de Biociências Saber Vivo 
350;525;18/08/2024;3708;Holland LLC;18/02/2024;Estudos de Filosofia Estratégica;Humanas;177; Escola Superior de Direito e Relações Internacionais Tradição 
427;873;01/11/2025;1976;Bishop, Smith and Johnston;14/09/2024;Artes em Interiores Digital;Artes e Design;;
175;98;15/11/2023;797;Miller Inc;29/06/2024;Análise de Jogos Digitais Moderna;Tecnologia;149; Instituto Superior de Psicologia Aplicada do Amanhã 
259;771;20/01/2024;110;Santos-Harding;08/12/2022;Bacharelado em Biomedicina Sustentável;Saúde;80; Escola Superior de Astronomia Inovação 
259;771;20/01/2024;110;Santos-Harding;08/12/2022;Bacharelado em Biomedicina Sustentável;Saúde;92; Escola Superior de Tecnologia da Informação Integração 
154;455;22/10/2024;4092;Ward-Brock;24/10/2023;Gestão de Services de Biomedicina;Saúde;;
307;654;04/09/2023;1313;Smith-Carter;05/10/2025;Design de Publicidade e Inovação;Artes e Design;;
241;973;09/02/2020;4845;Nelson, Harris and Jordan;13/02/2025;Bacharelado em Pedagogia e Inovação;Humanas;;
163;168;17/07/2020;2710;Miller-Jackson;11/05/2024;Design de Multimídia Moderna;Artes e Design;;
223;86;22/06/2024;1602;Santana-Rich;22/04/2023;Comunicação de Fotografia Aplicada;Artes e Design;;
13;995;12/12/2023;4110;Mack-Freeman;02/06/2023;Sistemas de Inteligência Artificial Digital;Tecnologia;;
123;163;10/10/2023;4166;Wallace-Williams;19/06/2023;Gestão em Jogos Digitais e Inovação;Tecnologia;;
423;595;31/12/2021;3334;Rangel LLC;26/03/2024;Bacharelado em Biomedicina Avançada;Saúde;;
50;563;28/03/2020;1544;Porter, Miller and Mcdonald;10/08/2025;Gestão em Redes Estratégica;Tecnologia;119; Faculdade de Logística Pioneiros 
400;183;31/03/2023;1617;Garcia LLC;21/11/2024;Artes em Animação;Artes e Design;;
479;72;22/12/2021;3847;Stewart, Johnson and Ayala;25/04/2021;Licenciatura em História Contemporânea Integrada;Humanas;;
196;704;18/11/2020;1333;Waters, Acosta and Alvarez;15/03/2024;Gestão de Services de Gerontologia Integrada;Saúde;;
108;786;25/05/2025;2127;Fields-Lewis;16/01/2022;Produção de Multimídia e Inovação;Artes e Design;;
396;793;23/06/2020;283;Duran-Patel;23/01/2026;Logística de Empresas Integrada;Negócios;;
5;119;20/06/2020;1827;Taylor-Bowers;06/06/2024;Tecnologia em Biomedicina Avançada;Saúde;;
221;620;01/03/2020;386;Mendez-Moore;12/08/2024;Produção de Fotografia Aplicada;Artes e Design;;
60;231;13/09/2023;3381;Brown, Cunningham and Gonzalez;24/09/2022;Gestão em Inteligência Artificial Sustentável;Tecnologia;166; Centro de Estudos de Comunicação e Marketing Aliança 
111;981;07/09/2024;3435;Robertson Ltd;15/01/2025;Gestão de Agronegócio Avançada;Negócios;;
268;471;28/03/2020;2323;Graham-Williams;18/12/2022;Bacharelado em História Contemporânea Estratégica;Humanas;;
131;205;07/10/2022;2143;Lee Group;20/04/2025;Especialização em Saúde Pública Moderna;Saúde;;
192;688;18/05/2021;4630;Mcdonald-Clark;19/10/2023;Comunicação de Audiovisual Digital;Artes e Design;;
472;301;12/05/2024;3942;Mercado Inc;14/05/2021;Licenciatura em Direito Civil;Humanas;;
370;834;16/04/2023;1251;Rivera and Sons;04/12/2022;Especialização em Gerontologia Moderna;Saúde;;
381;281;29/11/2023;4983;Turner, Stein and Moreno;22/03/2023;Bacharelado em Enfermagem;Saúde;;
311;900;07/02/2024;1583;Beasley, Gilmore and Cole;04/01/2023;Engenharia de Redes Aplicada;Tecnologia;58; Instituto Superior de Gastronomia Vanguarda 
454;25;09/05/2021;1837;Alvarez-Phillips;01/09/2022;Gestão de Services de Saúde Pública Sustentável;Saúde;;
255;804;11/06/2025;3626;Johnson and Sons;04/04/2024;Design de Fotografia Avançada;Artes e Design;37; Faculdade de Astronomia Horizonte 
255;804;11/06/2025;3626;Johnson and Sons;04/04/2024;Design de Fotografia Avançada;Artes e Design;131; Escola Superior de Música Inovação 
174;491;10/04/2022;1716;Sherman, Jensen and Evans;05/05/2024;Logística de Inovação;Negócios;;
441;299;31/05/2023;4952;Davis-Walker;14/12/2022;Licenciatura em Relações Internacionais Integrada;Humanas;;
105;820;17/03/2021;2692;Hughes Group;17/11/2025;Comunicação de Multimídia Integrada;Artes e Design;;
364;669;23/03/2021;3292;Navarro-Hunter;17/09/2023;Estudos de Letras Integrada;Humanas;;
206;700;24/09/2022;3788;Fisher Ltd;14/06/2023;Comunicação de Multimídia e Inovação;Artes e Design;;
154;624;20/12/2022;3863;Ward-Brock;24/10/2023;Artes em Publicidade Aplicada;Artes e Design;;
485;25;04/01/2025;242;Boyd-Taylor;09/11/2022;Gestão de Services de Saúde Pública Sustentável;Saúde;;
278;724;08/07/2020;3532;Rose-Hicks;11/02/2022;Logística de Inovação e Inovação;Negócios;40; Centro de Estudos de Agronegócio Aliança 
278;724;08/07/2020;3532;Rose-Hicks;11/02/2022;Logística de Inovação e Inovação;Negócios;51; Faculdade de Logística União 
74;592;16/09/2022;1544;Lewis-Hogan;29/05/2023;Comunicação de Multimídia;Artes e Design;52; Centro de Estudos de Logística Progresso 
196;701;11/03/2022;1879;Waters, Acosta and Alvarez;15/03/2024;MBA em Finanças Digital;Negócios;;
46;968;27/02/2023;1552;Oliver-Moon;17/12/2025;Engenharia de Cibersegurança e Inovação;Tecnologia;;
319;755;10/09/2022;4810;Turner, King and Fleming;10/09/2024;Tecnologia em Nutrição Avançada;Saúde;107; Instituto Superior de Direito e Relações Internacionais Vanguarda 
452;738;29/03/2025;2709;Johnston PLC;18/03/2024;Logística de Marketing Digital;Negócios;;
132;835;27/05/2022;675;Nicholson-Singleton;09/05/2023;Logística de Agronegócio Integrada;Negócios;;
382;711;17/08/2025;562;Duran, Carroll and Avila;19/05/2023;Artes em Gráfico Estratégica;Artes e Design;30; Faculdade de Gastronomia Pioneiros 
290;189;12/12/2024;3124;Massey Inc;04/01/2026;MBA em Empresas Integrada;Negócios;;
454;119;31/03/2023;4422;Alvarez-Phillips;01/09/2022;Tecnologia em Biomedicina Avançada;Saúde;;
367;17;06/07/2024;2892;Chandler PLC;04/11/2025;Gestão de Agronegócio Sustentável;Negócios;101; Faculdade de Gastronomia Progresso 
434;552;10/12/2022;2167;Jacobson-Peters;09/05/2023;Logística de Empresas;Negócios;;
331;193;24/03/2021;734;Warren, Murphy and Powell;02/06/2025;Licenciatura em Pedagogia Integrada;Humanas;;
468;633;05/08/2022;2290;Jackson-Meyer;24/05/2024;MBA em Marketing Digital Digital;Negócios;;
188;203;12/12/2025;4740;Thompson, Rowe and Mayo;18/01/2022;Artes em Multimídia e Inovação;Artes e Design;185; Faculdade de Música Fronteiras 
239;741;11/07/2024;3787;Farmer Ltd;11/07/2023;Logística de Finanças;Negócios;;
86;449;01/11/2025;1953;Jones and Sons;10/09/2023;MBA em Projetos Integrada;Negócios;139; Faculdade de Música Progresso 
265;438;10/06/2025;1110;Johnson LLC;27/04/2025;Engenharia de Inteligência Artificial Aplicada;Tecnologia;;
381;440;30/07/2022;1006;Turner, Stein and Moreno;22/03/2023;Gestão de Services de Radiologia Sustentável;Saúde;;
283;611;09/08/2025;2761;Vega, Thomas and Norris;14/11/2023;Análise de Inteligência Artificial Aplicada;Tecnologia;;
26;718;13/01/2023;1323;Wood and Sons;02/02/2023;Engenharia de Nuvem Moderna;Tecnologia;161; Faculdade de Ciências Humanas Horizonte 
70;894;09/10/2020;1716;Stevens Inc;23/01/2023;Gestão de Projetos Integrada;Negócios;189; Faculdade de Comunicação e Marketing Fronteiras 
384;726;23/12/2025;1586;Willis, Pham and Ponce;11/06/2021;Administração de Projetos Sustentável;Negócios;;
242;302;19/08/2025;1597;Robles-Dunn;11/02/2026;Artes em Multimídia Moderna;Artes e Design;;
268;381;25/06/2021;3618;Graham-Williams;18/12/2022;Bacharelado em Relações Internacionais Digital;Humanas;;
176;280;31/12/2023;2088;Terry Ltd;22/09/2024;Ciências de História Contemporânea;Humanas;;
246;553;23/12/2020;3379;Jones-Oliver;21/11/2025;Especialização em Saúde Pública Aplicada;Saúde;85; Centro de Estudos de Psicologia Aplicada Meta 
398;341;15/11/2022;1509;Rice Ltd;28/09/2021;Design de Fotografia e Inovação;Artes e Design;;
34;286;13/05/2022;656;Meyer and Sons;06/11/2023;Produção de Publicidade Estratégica;Artes e Design;;
309;693;21/07/2024;1588;Turner-Middleton;27/03/2025;MBA em Empresas Sustentável;Negócios;;
358;37;16/01/2022;3454;York, Smith and Conley;23/01/2024;Bacharelado em Biomedicina Aplicada;Saúde;;
296;811;01/02/2026;2952;Li Inc;07/11/2022;Produção de Animação Digital;Artes e Design;118; Centro de Estudos de Gestão e Negócios Fronteiras 
